experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Chair,run_3,90,191544,4.5,6.222902140943613,4.633053003480373,chair,9.67449176311493,12,287,0,62,0,0,0,0,0,7.158502626225527e-07,4.646672550734365e-06,1.584454139447189e-06,0.999993085861206,5.999972343444824,go_fast,go_fast,False,0.04523996263742447,0.0,-0.25999999046325684,27.474872589111328,-11.433476448059082,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.6726794632848525
Object in Road,Chair,run_3,91,191545,4.55,6.214031069270655,3.2984822091688812,chair,9.376736521720886,0,515,0,64,0,0,0,0,0,5.202283546168474e-07,2.61270247392531e-06,7.332653808589384e-07,0.9999961853027344,5.9999847412109375,go_fast,go_fast,False,0.03898996114730835,0.0,-0.2680000066757202,27.45586395263672,-10.687736511230469,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.6177767399344711
Object in Road,Chair,run_3,92,191546,4.6000000000000005,6.199224931784905,4.472728126671096,chair,9.077936053276062,0,512,0,65,0,0,0,0,0,7.727970796622685e-07,2.0017514543724246e-06,6.2113997501001e-07,0.9999966621398926,5.999985694885254,go_fast,go_fast,False,0.03628861904144287,0.0,-0.2720000147819519,27.432769775390625,-9.901233673095703,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.5614801516703647
Object in Road,Chair,run_3,93,191547,4.65,6.120741133235303,3.459948914394904,chair,8.7801913022995,75,418,0,59,0,0,0,0,0,8.054524300860066e-07,1.8555031147116097e-06,5.045749844612146e-07,0.9999967813491821,5.999986171722412,go_fast,go_fast,False,0.03628861904144287,0.0,-0.25999999046325684,27.393966674804688,-9.10554027557373,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.5259370857746544
Object in Road,Chair,run_3,94,191548,4.7,6.066222697018127,3.926897592293305,chair,8.484176516532898,4,714,0,53,0,0,0,0,0,2.4136224965332076e-05,9.000862064567627e-07,5.640787890115462e-07,0.9999743700027466,5.999849796295166,go_fast,go_fast,False,0.03628861904144287,0.0,-0.2709999978542328,27.33616828918457,-8.311206817626953,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.4829421419936026
Object in Road,Chair,run_3,95,191549,4.75,5.9541798005706426,3.7066215900005774,chair,8.191248774528503,169,449,0,34,0,0,0,0,0,4.257604473423271e-07,1.3137389487383189e-06,4.531089814463485e-07,0.9999978542327881,5.999990940093994,go_fast,go_fast,False,0.5342703461647034,0.0,-0.2619999945163727,27.258399963378906,-7.527053356170654,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.4563159233942071
Object in Road,Chair,run_3,96,191550,4.800000000000001,5.88343649991794,4.030379817767229,chair,7.901456713676453,20,666,0,52,0,0,0,0,0,1.9546148450899636e-06,7.024270871625049e-07,4.965212383467588e-07,0.9999969005584717,5.999984264373779,go_fast,go_fast,False,0.75,0.0,-0.24400000274181366,27.163898468017578,-6.743120193481445,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.418345231748731
Object in Road,Chair,run_3,97,191551,4.8500000000000005,5.793114573979888,2.6836644830718455,chair,7.614848494529724,80,546,0,75,0,0,0,0,0,4.2740493881865405e-06,4.842834187002154e-07,4.6839446099511406e-07,0.9999947547912598,5.99997091293335,go_fast,go_fast,False,0.75,0.0,-0.22499999403953552,27.043649673461914,-5.999593734741211,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.3884201493932935
Object in Road,Chair,run_3,98,191552,4.9,5.789561682957713,2.76857133393273,chair,7.3293198347091675,184,614,0,63,0,0,0,0,0,7.370367529802024e-05,6.977744533287478e-07,6.96763606811146e-07,0.999924898147583,5.9995527267456055,go_fast,go_fast,False,0.75,0.0,-0.20600000023841858,26.89674186706543,-5.305251121520996,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.336603185059641
Object in Road,Chair,run_3,99,191553,4.95,5.799690069177421,1.4042208836338759,chair,7.042871832847595,18,829,0,50,0,0,0,0,0,0.012449293397367,3.3600574624870205e-06,4.8375136429967824e-06,0.9875425100326538,5.925276279449463,go_fast,go_fast,False,0.7236006259918213,0.0,-0.20200000703334808,26.72171974182129,-4.676234245300293,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.2836360623692862
Object in Road,Chair,run_3,100,191554,5.0,5.895270727829625,3.2758538474074372,chair,6.752708315849304,475,263,0,46,0,0,0,0,0,0.019788028672337532,3.6079172787140124e-06,3.4207646422146354e-06,0.9802049994468689,5.881247520446777,go_fast,go_fast,False,0.0,0.0,-0.18799999356269836,26.52510643005371,-4.078959941864014,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.211305037060267
Object in Road,Chair,run_3,101,191555,5.050000000000001,5.973301675922175,2.092878813359264,chair,6.45763623714447,130,799,0,47,0,0,0,0,0,0.9390850067138672,2.516986569389701e-05,5.067545771453297e-06,0.0608847476541996,0.0,stop,go_fast,True,0.0,1.0,-0.16599999368190765,26.307226181030273,-3.5155975818634033,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,1.1452298731180628
Object in Road,Chair,run_3,102,191556,5.1000000000000005,6.030966453433358,2.0512397536915667,chair,6.158528685569763,207,798,0,40,0,0,0,0,0,0.9980127811431885,1.1708228157658596e-05,9.22371043543535e-07,0.0019746306352317333,0.0,stop,stop,False,0.0,1.0,-0.17399999499320984,26.070026397705078,-2.992933750152588,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,1.083765385203642
Object in Road,Chair,run_3,103,191557,5.15,5.9532119427184265,2.1805181008435124,chair,5.86044442653656,276,986,0,30,0,0,0,0,0,0.9982362985610962,1.4320095033326652e-05,5.285966722112789e-07,0.001748982584103942,0.0,stop,stop,False,0.0,1.0,-0.16899999976158142,25.821805953979492,-2.499668598175049,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,1.0471581885459722
Object in Road,Chair,run_3,104,191558,5.2,5.865147773065773,2.848746728430983,chair,5.566430449485779,878,604,0,38,0,0,0,0,0,0.9902555346488953,2.1269106582622044e-05,2.2242139152695017e-07,0.009723003953695297,0.0,stop,stop,False,0.0,1.0,-0.17000000178813934,25.568218231201172,-2.0207369327545166,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,1.0118838579048823
Object in Road,Chair,run_3,105,191559,5.25,5.679562879601328,3.9743002517896144,chair,5.279447436332703,632,1008,0,34,0,0,0,0,0,0.9996557235717773,7.818774065526668e-06,1.456429856716568e-07,0.0003362754068803042,0.0,stop,stop,False,0.0,1.0,-0.17299999296665192,25.311664581298828,-1.5739227533340454,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,0.9940235848511111
Object in Road,Chair,run_3,106,191560,5.300000000000001,4.473618101951538,24.138194203717124,chair,5.030087828636169,490,1500,0,23,0,0,0,0,0,0.9997511506080627,4.5493266043195035e-06,9.695099834061693e-08,0.0002441897813696414,0.0,stop,stop,False,0.0,1.0,-0.1599999964237213,25.085325241088867,-1.1327186822891235,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,1.2059625274336565
Object in Road,Chair,run_3,107,191561,5.3500000000000005,3.1300416305611956,26.878211283377812,chair,4.847543120384216,225,1472,0,22,0,0,0,0,0,0.9997914433479309,6.772171673219418e-06,7.793443046466564e-08,0.00020162854343652725,0.0,stop,stop,False,0.0,1.0,-0.3100000023841858,24.91423988342285,-0.8331568241119385,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,1.6650502664793299
Object in Road,Chair,run_3,108,191562,5.4,1.788131879708043,26.874610633878156,chair,4.731896281242371,15,1575,0,18,0,0,0,0,0,0.9951452612876892,4.789060039911419e-05,2.444156166347966e-07,0.004806536249816418,0.0,stop,stop,False,0.0,1.0,-0.49399998784065247,24.804279327392578,-0.638436496257782,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,2.8495732935874734
Object in Road,Chair,run_3,109,191563,5.45,0.45959463613832774,26.584103861067437,chair,4.68294370174408,24,1579,0,38,0,0,0,0,0,0.9981616139411926,2.5906923838192597e-05,1.7954769759853662e-07,0.0018122318433597684,0.0,stop,stop,False,0.0,1.0,-0.4729999899864197,24.757722854614258,-0.539945125579834,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,10.997477428202256
Object in Road,Chair,run_3,110,191564,5.5,0.0006688583067878781,9.196618676397584,chair,4.680853724479675,38,1621,0,38,0,0,0,0,0,0.9984461665153503,2.1219941118033603e-05,1.3754180372416158e-07,0.0015325655695050955,0.0,stop,stop,False,0.0,1.0,0.0010000000474974513,24.755691528320312,-0.5368832945823669,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,111,191565,5.550000000000001,0.0007817412384708407,0.0060859459303212685,chair,4.68064820766449,44,1617,0,39,0,0,0,0,0,0.9986898303031921,1.8895016182796098e-05,1.2104196400741785e-07,0.0012911130907014012,0.0,stop,stop,False,0.0,1.0,-0.0820000022649765,24.7554874420166,-0.5368377566337585,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,112,191566,5.6000000000000005,0.0006975382300956863,0.006122174783327996,chair,4.680393099784851,88,1620,0,38,0,0,0,0,0,0.9987398982048035,1.837292074924335e-05,1.1231343677309269e-07,0.0012417095713317394,0.0,stop,stop,False,0.0,1.0,-0.07599999755620956,24.755233764648438,-0.5367960333824158,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,113,191567,5.65,0.0005841361376247683,0.0023385704505963062,chair,4.680167078971863,93,1564,0,37,0,0,0,0,0,0.9987426400184631,1.7793501683627255e-05,1.0812712503138755e-07,0.0012395778903737664,0.0,stop,stop,False,0.0,1.0,-0.07000000029802322,24.755008697509766,-0.5367701649665833,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,114,191568,5.7,0.00045629056406675466,0.0025671417409033367,chair,4.679985404014587,63,1613,0,44,0,0,0,0,0,0.9990677237510681,1.566808350617066e-05,1.0239899239650185e-07,0.0009164917282760143,0.0,stop,stop,False,0.0,1.0,-0.06400000303983688,24.75482749938965,-0.5367453694343567,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,115,191569,5.75,0.00034475845544916126,0.0022419387762380918,chair,4.6798471212387085,109,1588,0,47,0,0,0,0,0,0.9992164373397827,1.2706614143098705e-05,8.480824220669092e-08,0.0007706209435127676,0.0,stop,stop,False,0.0,1.0,-0.05900000035762787,24.754690170288086,-0.5367286205291748,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,116,191570,5.800000000000001,0.0002555037315574495,0.0017992357621396317,chair,4.679742217063904,73,1574,0,44,0,0,0,0,0,0.9990002512931824,1.4707089576404542e-05,8.842285126320348e-08,0.000985021935775876,0.0,stop,stop,False,0.0,1.0,-0.05400000140070915,24.75458526611328,-0.5367146134376526,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,117,191571,5.8500000000000005,0.00018891907318088676,0.0013429728990838727,chair,4.679664492607117,43,1622,0,44,0,0,0,0,0,0.9987266659736633,1.6505009625689127e-05,1.0137601691440068e-07,0.0012566221412271261,0.0,stop,stop,False,0.0,1.0,-0.05000000074505806,24.754507064819336,-0.5367066860198975,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,118,191572,5.9,5.067455517377758e-05,0.002808113055563507,chair,4.679624438285828,72,1602,0,42,0,0,0,0,0,0.9989778995513916,1.4686745998915285e-05,8.992711997279912e-08,0.0010073238518089056,0.0,stop,stop,False,0.0,1.0,-0.04699999839067459,24.754467010498047,-0.5367045998573303,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,119,191573,5.95,8.712492590293665e-05,0.000738969346770542,chair,4.679593920707703,37,1611,0,46,0,0,0,0,0,0.9990466237068176,1.607844933460001e-05,9.757923180586658e-08,0.0009371574269607663,0.0,stop,stop,False,0.0,1.0,-0.04399999976158142,24.754436492919922,-0.5366993546485901,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,120,191574,6.0,8.318902503726572e-05,0.00012217391133953386,chair,4.679561018943787,51,1599,0,42,0,0,0,0,0,0.9987794756889343,1.9225986761739478e-05,1.1678566380624034e-07,0.001201268401928246,0.0,stop,stop,False,0.0,1.0,-0.04100000113248825,24.754404067993164,-0.5366979241371155,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,121,191575,6.050000000000001,6.927546069546897e-05,0.00028397188273705803,chair,4.679532408714294,43,1595,0,41,0,0,0,0,0,0.9985472559928894,1.9617120415205136e-05,1.2202531252114568e-07,0.0014329188270494342,0.0,stop,stop,False,0.0,1.0,-0.039000000804662704,24.754375457763672,-0.5366929769515991,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,122,191576,6.1000000000000005,5.438750399609113e-05,0.0002983563423098637,chair,4.679509520530701,54,1603,0,38,0,0,0,0,0,0.9988862872123718,1.646604505367577e-05,1.0752030732419371e-07,0.0010971653973683715,0.0,stop,stop,False,0.0,1.0,-0.03700000047683716,24.754352569580078,-0.5366920828819275,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,123,191577,6.15,4.166194926728109e-05,0.0002549682133689365,chair,4.679492354393005,54,1598,0,38,0,0,0,0,0,0.9987505674362183,1.8198312318418175e-05,1.1588419113195414e-07,0.0012310560559853911,0.0,stop,stop,False,0.0,1.0,-0.03500000014901161,24.754335403442383,-0.5366913676261902,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,124,191578,6.2,3.109739282309436e-05,0.00021358834895694154,chair,4.679479479789734,59,1592,0,38,0,0,0,0,0,0.9989113807678223,1.7145855963462964e-05,1.0530404637165702e-07,0.001071323873475194,0.0,stop,stop,False,0.0,1.0,-0.032999999821186066,24.754323959350586,-0.536690890789032,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,125,191579,6.25,2.3036582574762592e-05,0.00016132726683290376,chair,4.679469466209412,71,1607,0,39,0,0,0,0,0,0.9989656209945679,1.6094263628474437e-05,1.0114202098066016e-07,0.0010182351106777787,0.0,stop,stop,False,0.0,1.0,-0.029999999329447746,24.754314422607422,-0.5366829633712769,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,126,191580,6.300000000000001,1.7268639136511797e-05,0.00011725251856617769,chair,4.679462313652039,85,1631,0,40,0,0,0,0,0,0.9989359974861145,1.5974699635989964e-05,1.0602392563896501e-07,0.0010478795738890767,0.0,stop,stop,False,0.0,1.0,-0.02800000086426735,24.75430679321289,-0.5366827249526978,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,127,191581,6.3500000000000005,7.720773275680817e-06,0.00021390345882909534,chair,4.679460406303406,35,1634,0,41,0,0,0,0,0,0.9989712238311768,1.654542938922532e-05,1.0700038188815597e-07,0.0010121529921889305,0.0,stop,stop,False,0.0,1.0,-0.02199999988079071,24.754304885864258,-0.5366829037666321,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,128,191582,6.4,8.46066358350885e-06,1.806100465898993e-05,chair,4.67945659160614,43,1621,0,42,0,0,0,0,0,0.9990621209144592,1.486996825406095e-05,1.0510019876619481e-07,0.0009228286216966808,0.0,stop,stop,False,0.0,1.0,-0.010999999940395355,24.754301071166992,-0.5366831421852112,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,129,191583,6.45,6.946708510265904e-06,3.567922855759029e-05,chair,4.679453253746033,42,1603,0,38,0,0,0,0,0,0.998946487903595,1.5015014469099697e-05,1.0456857779672646e-07,0.001038460060954094,0.0,stop,stop,False,0.0,1.0,0.0,24.754297256469727,-0.5366833209991455,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,130,191584,6.5,5.811084387797941e-06,3.106553697198063e-05,chair,4.6794503927230835,78,1624,0,38,0,0,0,0,0,0.9987562894821167,1.6262163626379333e-05,1.0262786531711754e-07,0.0012272276217117906,0.0,stop,stop,False,0.0,1.0,0.0,24.754295349121094,-0.5366833209991455,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,131,191585,6.550000000000001,4.269793466701331e-06,3.1826728318420544e-05,chair,4.679448485374451,45,1644,0,38,0,0,0,0,0,0.998461127281189,1.9421764591243118e-05,1.1545806444246409e-07,0.0015193846775218844,0.0,stop,stop,False,0.0,1.0,0.0,24.75429344177246,-0.5366833209991455,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,132,191586,6.6000000000000005,3.474295539367183e-06,2.081790793658398e-05,chair,4.679447054862976,57,1631,0,38,0,0,0,0,0,0.998646080493927,1.976650491997134e-05,1.2694093243226234e-07,0.0013340903678908944,0.0,stop,stop,False,0.0,1.0,0.0,24.754291534423828,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,133,191587,6.65,2.6112793583420177e-06,1.7271573513812912e-05,chair,4.6794456243515015,39,1604,0,38,0,0,0,0,0,0.998837411403656,2.020663487201091e-05,1.336867825330046e-07,0.0011422429233789444,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,134,191588,6.7,2.047292477503167e-06,1.186122325800611e-05,chair,4.6794456243515015,75,1603,0,38,0,0,0,0,0,0.9989032745361328,1.5479276044061407e-05,9.940834644339702e-08,0.0010811018291860819,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,135,191589,6.75,0.0,4.094584905511806e-05,chair,4.6794456243515015,38,1611,0,38,0,0,0,0,0,0.9988923668861389,1.6169620721484534e-05,1.0544936657197468e-07,0.0010913261212408543,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,136,191590,6.800000000000001,0.0,0.0,chair,4.6794456243515015,65,1571,0,38,0,0,0,0,0,0.9988693594932556,1.7323776773991995e-05,1.1315114534227178e-07,0.0011132213985547423,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,137,191591,6.8500000000000005,0.0,0.0,chair,4.6794456243515015,67,1608,0,44,0,0,0,0,0,0.9989509582519531,1.4215288501873147e-05,9.310254256433836e-08,0.0010347100906074047,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,138,191592,6.9,0.0,0.0,chair,4.6794456243515015,54,1631,0,43,0,0,0,0,0,0.9989128112792969,1.3672221939486917e-05,9.430283398614847e-08,0.0010733830276876688,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,139,191593,6.95,0.0,0.0,chair,4.6794456243515015,57,1613,0,41,0,0,0,0,0,0.9989424347877502,1.5165397599048447e-05,1.0195741850793638e-07,0.0010422925697639585,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,140,191594,7.0,0.0,0.0,chair,4.6794456243515015,63,1620,0,41,0,0,0,0,0,0.9991186261177063,1.4335117157315835e-05,9.124694599904615e-08,0.000866983609739691,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,141,191595,7.050000000000001,0.0,0.0,chair,4.6794456243515015,78,1596,0,43,0,0,0,0,0,0.998749852180481,1.811546098906547e-05,1.1804942090520854e-07,0.0012319659581407905,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,142,191596,7.1000000000000005,0.0,0.0,chair,4.6794456243515015,61,1648,0,41,0,0,0,0,0,0.9988976716995239,1.9301456632092595e-05,1.4265960146531143e-07,0.0010828643571585417,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,143,191597,7.15,0.0,0.0,chair,4.6794456243515015,42,1611,0,41,0,0,0,0,0,0.9987305998802185,2.1133821064722724e-05,1.4891267596794933e-07,0.0012481363955885172,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,144,191598,7.2,0.0,0.0,chair,4.6794456243515015,55,1585,0,38,0,0,0,0,0,0.9986348748207092,2.0101335394429043e-05,1.321839135925984e-07,0.0013448509853333235,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,145,191599,7.25,0.0,0.0,chair,4.6794456243515015,39,1601,0,42,0,0,0,0,0,0.9988018274307251,1.6524363672942854e-05,1.1017629475418289e-07,0.0011814996832981706,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,146,191600,7.300000000000001,0.0,0.0,chair,4.6794456243515015,56,1596,0,39,0,0,0,0,0,0.998734176158905,1.591759610164445e-05,1.0669338479374346e-07,0.0012497130082920194,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,147,191601,7.3500000000000005,0.0,0.0,chair,4.6794456243515015,85,1634,0,38,0,0,0,0,0,0.9988534450531006,1.603742566658184e-05,1.0873685596379801e-07,0.001130330958403647,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,148,191602,7.4,0.0,0.0,chair,4.6794456243515015,86,1641,0,40,0,0,0,0,0,0.9989192485809326,1.3579138794739265e-05,9.414044654931786e-08,0.0010671387426555157,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Chair,run_3,149,191603,7.45,0.0,0.0,chair,4.6794456243515015,52,1607,0,41,0,0,0,0,0,0.998566210269928,1.6606320059509017e-05,1.0444387754660056e-07,0.0014170657377690077,0.0,stop,stop,False,0.0,1.0,0.0,24.754289627075195,-0.5366832613945007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,True,True,False,
Object in Road,Pedestrian in Red,run_1,0,199816,0.0,1.9600002765655518,9.800003051757812,pedestrian in red,29.844944402575493,116,0,0,59,0,0,0,0,0,6.172571715978847e-07,0.00020199226855766028,2.3021866581984796e-06,0.999795138835907,5.999181747436523,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian in Red,run_1,5,199821,0.25,0.11209821701050988,12.519777298004447,pedestrian in red,29.857069417834282,108,0,0,72,0,0,0,0,0,2.661776989043574e-06,4.1805662476690486e-05,2.459509687469108e-06,0.999953031539917,5.999809265136719,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian in Red,run_1,10,199826,0.5,0.16076517105112245,0.8133867383161851,pedestrian in red,29.855566427111626,118,0,0,44,0,0,0,0,0,1.2023378985759337e-06,2.9070230084471405e-05,2.9334703413042007e-06,0.9999667406082153,5.9998674392700195,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian in Red,run_1,15,199831,0.75,2.568322561305926,6.656513628995675,pedestrian in red,29.485918447375298,94,0,0,82,0,0,0,0,0,2.998761772232683e-07,1.793438605091069e-05,1.395563003825373e-06,0.9999803304672241,5.999921798706055,go_fast,go_fast,False,0.75,0.0,-0.4970000088214874,49.38136291503906,-0.13953135907649994,LANEFOLLOW,none,none,True,go,False,,False,11.5486518841096
Object in Road,Pedestrian in Red,run_1,20,199836,1.0,3.769974723581809,6.119062263377684,pedestrian in red,28.696920797228813,90,0,0,54,0,0,0,0,0,1.2647667517740047e-06,3.7072153645567596e-05,2.8353501875244547e-06,0.999958872795105,5.99983549118042,go_fast,go_fast,False,0.75,0.0,-0.3779999911785126,48.4271240234375,3.9933154582977295,LANEFOLLOW,none,none,True,go,False,,False,8.167392828404891
Object in Road,Pedestrian in Red,run_1,25,199841,1.25,4.941996683467755,5.14984806184279,pedestrian in red,27.670074865221977,177,0,0,43,0,0,0,0,0,1.143084887189616e-06,1.002415046968963e-05,2.254761511721881e-06,0.9999865293502808,5.999945640563965,go_fast,go_fast,False,0.75,0.0,-0.2980000078678131,46.22895431518555,11.175602912902832,LANEFOLLOW,none,none,True,go,False,,False,6.249835957411862
Object in Road,Pedestrian in Red,run_1,30,199846,1.5,5.547508035969458,4.367729343010244,pedestrian in red,26.479425832629204,109,0,0,70,0,0,0,0,0,1.188521764561301e-06,2.9659013307536952e-06,5.487632392942032e-07,0.9999953508377075,5.9999799728393555,go_fast,go_fast,False,0.75,0.0,-0.16300000250339508,42.8940315246582,17.58708381652832,LANEFOLLOW,none,none,True,go,False,,False,5.6487591718492025
